,Unnamed: 0,name,class,confidence,target_id,actual_id
2834,2834,./test\02834.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.71095562,42,42.0
2835,2835,./test\02835.png,Zulässige Höchstgeschwindigkeit (30),0.9125526,1,1.0
2836,2836,./test\02836.png,Zulässige Höchstgeschwindigkeit (120),0.19753851,5,8.0
2837,2837,./test\02837.png,Wildwechsel,0.34999809,31,31.0
2838,2838,./test\02838.png,Ende der Geschwindigkeitsbegrenzung (80),0.45805937,6,6.0
2839,2839,./test\02839.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
2840,2840,./test\02840.png,Vorfahrt,0.90379894,12,12.0
2841,2841,./test\02841.png,Rechts vorbei,1.0,38,38.0
2842,2842,./test\02842.png,Zulässige Höchstgeschwindigkeit (30),0.48549512,11,1.0
2843,2843,./test\02843.png,Zulässige Höchstgeschwindigkeit (80),0.61306161,5,5.0
2844,2844,./test\02844.png,Zulässige Höchstgeschwindigkeit (120),0.51252276,8,8.0
2845,2845,./test\02845.png,Zulässige Höchstgeschwindigkeit (120),0.15896052,8,8.0
2846,2846,./test\02846.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.15657467,23,10.0
2847,2847,./test\02847.png,Zulässige Höchstgeschwindigkeit (30),0.81511045,27,1.0
2848,2848,./test\02848.png,Zulässige Höchstgeschwindigkeit (50),0.86221796,2,2.0
2849,2849,./test\02849.png,Zulässige Höchstgeschwindigkeit (30),0.94859117,1,1.0
2850,2850,./test\02850.png,Baustelle,0.90792286,25,25.0
2851,2851,./test\02851.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96728152,10,10.0
2852,2852,./test\02852.png,Wildwechsel,0.8893549999999999,31,31.0
2853,2853,./test\02853.png,Zulässige Höchstgeschwindigkeit (60),0.53801727,3,3.0
2854,2854,./test\02854.png,Einmalige Vorfahrt,0.13037878,18,11.0
2855,2855,./test\02855.png,Gefahrenstelle,0.33141032,18,18.0
2856,2856,./test\02856.png,Vorfahrt gewähren,0.99999774,13,13.0
2857,2857,./test\02857.png,Gefahrenstelle,0.39797157,18,18.0
2858,2858,./test\02858.png,Vorfahrt gewähren,0.91659772,13,13.0
2859,2859,./test\02859.png,Rechts vorbei,0.61689323,34,38.0
2860,2860,./test\02860.png,Zulässige Höchstgeschwindigkeit (80),0.46958378,5,5.0
2861,2861,./test\02861.png,Zulässige Höchstgeschwindigkeit (70),0.81106776,4,4.0
2862,2862,./test\02862.png,Zulässige Höchstgeschwindigkeit (30),0.80531907,1,1.0
2863,2863,./test\02863.png,Schleudergefahr bei Nässe oder Schmutz,0.9884243,23,23.0
2864,2864,./test\02864.png,Zulässige Höchstgeschwindigkeit (60),0.10569604,30,3.0
2865,2865,./test\02865.png,Zulässige Höchstgeschwindigkeit (70),0.88620162,4,4.0
2866,2866,./test\02866.png,Vorfahrt,1.0,12,12.0
2867,2867,./test\02867.png,Zulässige Höchstgeschwindigkeit (30),0.97490364,1,1.0
2868,2868,./test\02868.png,Rechts vorbei,0.95450771,38,38.0
2869,2869,./test\02869.png,Zulässige Höchstgeschwindigkeit (50),0.45751011,1,2.0
2870,2870,./test\02870.png,Vorfahrt,0.99949992,12,12.0
2871,2871,./test\02871.png,Zulässige Höchstgeschwindigkeit (80),0.65503973,25,5.0
2872,2872,./test\02872.png,Stoppschild,0.99989808,14,14.0
2873,2873,./test\02873.png,Rechts vorbei,0.99944717,38,38.0
2874,2874,./test\02874.png,Zulässige Höchstgeschwindigkeit (30),0.94799119,1,1.0
2875,2875,./test\02875.png,Verbot der Einfahrt,0.99908853,17,17.0
2876,2876,./test\02876.png,Überholverbot für Kraftfahrzeuge aller Art,0.99978632,9,9.0
2877,2877,./test\02877.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99999857,16,16.0
2878,2878,./test\02878.png,Vorfahrt gewähren,0.94132906,13,13.0
2879,2879,./test\02879.png,Zulässige Höchstgeschwindigkeit (100),0.30451143,7,7.0
2880,2880,./test\02880.png,Zulässige Höchstgeschwindigkeit (70),0.09796542,39,4.0
2881,2881,./test\02881.png,Zulässige Höchstgeschwindigkeit (50),0.67420083,2,2.0
2882,2882,./test\02882.png,Zulässige Höchstgeschwindigkeit (120),0.95564187,8,8.0
2883,2883,./test\02883.png,Zulässige Höchstgeschwindigkeit (50),0.92396134,2,2.0
2884,2884,./test\02884.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.98220396,10,10.0
2885,2885,./test\02885.png,Baustelle,0.99999917,25,25.0
2886,2886,./test\02886.png,Zulässige Höchstgeschwindigkeit (70),0.29729787,10,4.0
2887,2887,./test\02887.png,Zulässige Höchstgeschwindigkeit (50),0.24674632,4,2.0
2888,2888,./test\02888.png,Zulässige Höchstgeschwindigkeit (70),0.84947628,4,4.0
2889,2889,./test\02889.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9915632,10,10.0
2890,2890,./test\02890.png,Überholverbot für Kraftfahrzeuge aller Art,0.9881236,9,9.0
2891,2891,./test\02891.png,Ausschließlich rechts,0.09322193,39,33.0
2892,2892,./test\02892.png,Zulässige Höchstgeschwindigkeit (100),0.99823546,7,7.0
2893,2893,./test\02893.png,Unebene Fahrbahn,0.99954033,22,22.0
2894,2894,./test\02894.png,Kreisverkehr,0.99949169,40,40.0
2895,2895,./test\02895.png,Zulässige Höchstgeschwindigkeit (70),0.48194543,4,4.0
2896,2896,./test\02896.png,Vorfahrt,0.10254398,12,12.0
2897,2897,./test\02897.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.85771704,10,10.0
2898,2898,./test\02898.png,Zulässige Höchstgeschwindigkeit (70),0.42212433,15,4.0
2899,2899,./test\02899.png,Vorfahrt,0.99990809,12,12.0
2900,2900,./test\02900.png,Vorfahrt gewähren,0.97119009,13,13.0
2901,2901,./test\02901.png,Rechts vorbei,0.85783094,34,38.0
2902,2902,./test\02902.png,Zulässige Höchstgeschwindigkeit (70),0.47290418,4,4.0
2903,2903,./test\02903.png,Zulässige Höchstgeschwindigkeit (50),0.99915326,2,2.0
2904,2904,./test\02904.png,Zulässige Höchstgeschwindigkeit (80),0.7656064,5,5.0
2905,2905,./test\02905.png,Baustelle,0.99836415,25,25.0
2906,2906,./test\02906.png,Zulässige Höchstgeschwindigkeit (50),0.03817227,37,2.0
2907,2907,./test\02907.png,Vorfahrt,0.58404642,17,12.0
2908,2908,./test\02908.png,Verbot für Fahrzeuge aller Art,0.9992224,15,15.0
2909,2909,./test\02909.png,Stoppschild,0.5560686,14,14.0
2910,2910,./test\02910.png,Verbot für Fahrzeuge aller Art,0.9755587,15,15.0
2911,2911,./test\02911.png,Vorfahrt,0.99588227,12,12.0
2912,2912,./test\02912.png,Gefahrenstelle,0.03838238,26,18.0
2913,2913,./test\02913.png,Gefahrenstelle,0.14036979,18,18.0
2914,2914,./test\02914.png,Überholverbot für Kraftfahrzeuge aller Art,0.99831945,9,9.0
2915,2915,./test\02915.png,Verbot der Einfahrt,0.99999881,17,17.0
2916,2916,./test\02916.png,Zulässige Höchstgeschwindigkeit (30),0.89143467,1,1.0
2917,2917,./test\02917.png,Zulässige Höchstgeschwindigkeit (100),0.95082241,7,7.0
2918,2918,./test\02918.png,Baustelle,0.39858806,23,25.0
2919,2919,./test\02919.png,Zulässige Höchstgeschwindigkeit (50),0.65755939,1,2.0
2920,2920,./test\02920.png,Ausschließlich geradeaus,0.27731663,35,35.0
2921,2921,./test\02921.png,Gefahrenstelle,0.08666842,11,18.0
2922,2922,./test\02922.png,Zulässige Höchstgeschwindigkeit (120),0.27059796,7,8.0
2923,2923,./test\02923.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.625512,10,10.0
2924,2924,./test\02924.png,Zulässige Höchstgeschwindigkeit (80),0.48711047,5,5.0
2925,2925,./test\02925.png,Vorfahrt gewähren,0.99980611,13,13.0
2926,2926,./test\02926.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.24188052,10,10.0
2927,2927,./test\02927.png,Überholverbot für Kraftfahrzeuge aller Art,0.95061588,9,9.0
2928,2928,./test\02928.png,Zulässige Höchstgeschwindigkeit (30),0.67034853,1,1.0
2929,2929,./test\02929.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.89318198,10,10.0
2930,2930,./test\02930.png,Zulässige Höchstgeschwindigkeit (20),0.61997205,0,
2931,2931,./test\02931.png,Zulässige Höchstgeschwindigkeit (70),0.28879854,1,4.0
2932,2932,./test\02932.png,Vorfahrt gewähren,0.99764365,13,13.0
2933,2933,./test\02933.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.83736861,10,10.0
2934,2934,./test\02934.png,Vorfahrt gewähren,0.9651528,13,13.0
2935,2935,./test\02935.png,Zulässige Höchstgeschwindigkeit (50),0.99770868,2,2.0
2936,2936,./test\02936.png,Gefahrenstelle,0.87070835,18,18.0
2937,2937,./test\02937.png,Vorfahrt gewähren,0.9999969,13,13.0
2938,2938,./test\02938.png,Zulässige Höchstgeschwindigkeit (70),0.6681275999999999,4,4.0
2939,2939,./test\02939.png,Zulässige Höchstgeschwindigkeit (50),0.53920287,2,2.0
2940,2940,./test\02940.png,Zulässige Höchstgeschwindigkeit (120),0.72092503,8,8.0
2941,2941,./test\02941.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",1.0,16,16.0
2942,2942,./test\02942.png,Verbot der Einfahrt,0.99999487,17,17.0
2943,2943,./test\02943.png,Gefahrenstelle,0.38594714,18,18.0
2944,2944,./test\02944.png,Rechts vorbei,0.05361615,39,38.0
2945,2945,./test\02945.png,Verbot für Fahrzeuge aller Art,0.93518919,15,15.0
2946,2946,./test\02946.png,Zulässige Höchstgeschwindigkeit (50),0.5376361,5,2.0
2947,2947,./test\02947.png,Überholverbot für Kraftfahrzeuge aller Art,0.65050286,9,9.0
2948,2948,./test\02948.png,Verbot für Fahrzeuge aller Art,0.89411533,15,15.0
2949,2949,./test\02949.png,Verbot der Einfahrt,0.83934164,17,17.0
2950,2950,./test\02950.png,Zulässige Höchstgeschwindigkeit (50),0.99966562,2,2.0
2951,2951,./test\02951.png,Zulässige Höchstgeschwindigkeit (120),0.87573045,8,8.0
2952,2952,./test\02952.png,Ausschließlich rechts,1.0,33,33.0
2953,2953,./test\02953.png,Ausschließlich rechts,0.99992275,33,33.0
2954,2954,./test\02954.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.1339816,23,10.0
2955,2955,./test\02955.png,Zulässige Höchstgeschwindigkeit (30),0.47767487,1,1.0
2956,2956,./test\02956.png,Einmalige Vorfahrt,0.99736053,11,11.0
2957,2957,./test\02957.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
2958,2958,./test\02958.png,Überholverbot für Kraftfahrzeuge aller Art,0.60310334,9,9.0
2959,2959,./test\02959.png,Zulässige Höchstgeschwindigkeit (70),0.77761441,4,4.0
2960,2960,./test\02960.png,Stoppschild,0.99674392,14,14.0
2961,2961,./test\02961.png,Ende der Geschwindigkeitsbegrenzung (80),0.93619555,3,6.0
2962,2962,./test\02962.png,Unebene Fahrbahn,0.50766784,22,22.0
2963,2963,./test\02963.png,Verbot der Einfahrt,0.99637234,17,17.0
2964,2964,./test\02964.png,Überholverbot für Kraftfahrzeuge aller Art,0.94929969,9,9.0
2965,2965,./test\02965.png,Zulässige Höchstgeschwindigkeit (60),0.55966049,3,3.0
2966,2966,./test\02966.png,Doppelkurve (zunächst links),0.0242555,26,21.0
2967,2967,./test\02967.png,Zulässige Höchstgeschwindigkeit (50),0.99903971,2,2.0
2968,2968,./test\02968.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99995434,16,16.0
2969,2969,./test\02969.png,Verbot der Einfahrt,0.92192614,17,17.0
2970,2970,./test\02970.png,Gefahrenstelle,0.40238783,18,18.0
2971,2971,./test\02971.png,Vorfahrt,0.88878512,12,12.0
2972,2972,./test\02972.png,Fahrradfahrer,0.69394469,29,29.0
2973,2973,./test\02973.png,Einmalige Vorfahrt,0.99966919,11,11.0
2974,2974,./test\02974.png,Gefahrenstelle,0.92477119,18,18.0
2975,2975,./test\02975.png,Zulässige Höchstgeschwindigkeit (30),0.97891849,1,1.0
2976,2976,./test\02976.png,Zulässige Höchstgeschwindigkeit (50),0.86683708,2,2.0
2977,2977,./test\02977.png,Rechts vorbei,0.72143525,38,38.0
2978,2978,./test\02978.png,Ende aller Streckenverbote,0.04836722,36,32.0
2979,2979,./test\02979.png,Baustelle,0.99999893,25,25.0
2980,2980,./test\02980.png,Überholverbot für Kraftfahrzeuge aller Art,0.3535147,41,9.0
2981,2981,./test\02981.png,Zulässige Höchstgeschwindigkeit (80),0.56614864,5,5.0
2982,2982,./test\02982.png,Vorfahrt,0.99979883,12,12.0
2983,2983,./test\02983.png,Zulässige Höchstgeschwindigkeit (80),0.2616142,7,5.0
2984,2984,./test\02984.png,Verbot der Einfahrt,0.99999905,17,17.0
2985,2985,./test\02985.png,Zulässige Höchstgeschwindigkeit (70),0.61526805,4,4.0
2986,2986,./test\02986.png,Baustelle,0.90225834,25,25.0
2987,2987,./test\02987.png,Zulässige Höchstgeschwindigkeit (100),0.64106256,6,7.0
2988,2988,./test\02988.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,42.0
2989,2989,./test\02989.png,Gefahrenstelle,0.05040009,26,18.0
2990,2990,./test\02990.png,Überholverbot für Kraftfahrzeuge aller Art,0.99964345,9,9.0
2991,2991,./test\02991.png,Zulässige Höchstgeschwindigkeit (100),0.68694192,7,7.0
2992,2992,./test\02992.png,Stoppschild,0.99993896,14,14.0
2993,2993,./test\02993.png,Zulässige Höchstgeschwindigkeit (70),0.28342226,30,4.0
2994,2994,./test\02994.png,Verbot der Einfahrt,0.99994409,17,17.0
2995,2995,./test\02995.png,Schleudergefahr bei Nässe oder Schmutz,0.30299988,20,23.0
2996,2996,./test\02996.png,Zulässige Höchstgeschwindigkeit (30),0.08321233,18,1.0
2997,2997,./test\02997.png,Vorfahrt,1.0,12,12.0
2998,2998,./test\02998.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.34410715,41,42.0
2999,2999,./test\02999.png,Zulässige Höchstgeschwindigkeit (80),0.25637737,5,5.0
3000,3000,./test\03000.png,Einmalige Vorfahrt,0.99621767,11,11.0
3001,3001,./test\03001.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,42.0
3002,3002,./test\03002.png,Zulässige Höchstgeschwindigkeit (30),0.99873835,1,1.0
3003,3003,./test\03003.png,Verbot für Fahrzeuge aller Art,0.9995931999999998,15,15.0
3004,3004,./test\03004.png,Einmalige Vorfahrt,0.62867963,11,11.0
3005,3005,./test\03005.png,Vorfahrt,0.99366659,12,12.0
3006,3006,./test\03006.png,Ausschließlich rechts,0.05329373,34,33.0
3007,3007,./test\03007.png,Ausschließlich rechts,0.97622138,33,33.0
3008,3008,./test\03008.png,Doppelkurve (zunächst links),0.79232436,21,21.0
3009,3009,./test\03009.png,Zulässige Höchstgeschwindigkeit (20),0.83783686,0,
3010,3010,./test\03010.png,Zulässige Höchstgeschwindigkeit (60),0.3443158,9,3.0
3011,3011,./test\03011.png,Überholverbot für Kraftfahrzeuge aller Art,0.53964591,9,9.0
3012,3012,./test\03012.png,Fußgänger,0.23597977,27,27.0
3013,3013,./test\03013.png,Zulässige Höchstgeschwindigkeit (60),0.20560452,3,3.0
3014,3014,./test\03014.png,Gefahrenstelle,0.86408043,18,18.0
3015,3015,./test\03015.png,Wildwechsel,0.1135741,31,31.0
3016,3016,./test\03016.png,Zulässige Höchstgeschwindigkeit (50),0.981188,2,2.0
3017,3017,./test\03017.png,Fußgänger,0.16315025,26,27.0
3018,3018,./test\03018.png,Baustelle,0.88788551,25,25.0
3019,3019,./test\03019.png,Rechts vorbei,0.7918026999999999,38,38.0
3020,3020,./test\03020.png,Vorfahrt,0.9999994,12,12.0
3021,3021,./test\03021.png,Zulässige Höchstgeschwindigkeit (80),0.3030982,6,5.0
3022,3022,./test\03022.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
3023,3023,./test\03023.png,Ausschließlich geradeaus,0.99999964,35,35.0
3024,3024,./test\03024.png,Zulässige Höchstgeschwindigkeit (80),0.93090844,5,5.0
3025,3025,./test\03025.png,Wildwechsel,0.28036395,30,31.0
3026,3026,./test\03026.png,Zulässige Höchstgeschwindigkeit (70),0.87278491,4,4.0
3027,3027,./test\03027.png,Zulässige Höchstgeschwindigkeit (120),0.39286676,8,8.0
3028,3028,./test\03028.png,Vorfahrt,0.24452417,12,12.0
3029,3029,./test\03029.png,Verbot der Einfahrt,0.99999988,17,17.0
3030,3030,./test\03030.png,Gefahrenstelle,0.53714085,18,18.0
3031,3031,./test\03031.png,Zulässige Höchstgeschwindigkeit (30),0.96068829,1,1.0
3032,3032,./test\03032.png,Rechts vorbei,0.97913355,38,38.0
3033,3033,./test\03033.png,Rechts vorbei,0.99992824,38,38.0
3034,3034,./test\03034.png,Überholverbot für Kraftfahrzeuge aller Art,0.9897086,9,9.0
3035,3035,./test\03035.png,Baustelle,1.0,25,25.0
3036,3036,./test\03036.png,Zulässige Höchstgeschwindigkeit (80),0.58835697,5,5.0
3037,3037,./test\03037.png,Zulässige Höchstgeschwindigkeit (30),0.50096357,1,1.0
3038,3038,./test\03038.png,Zulässige Höchstgeschwindigkeit (30),0.98839068,1,1.0
3039,3039,./test\03039.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.68746322,42,42.0
3040,3040,./test\03040.png,Vorfahrt gewähren,0.99722123,13,13.0
3041,3041,./test\03041.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.40235749,13,10.0
3042,3042,./test\03042.png,Zulässige Höchstgeschwindigkeit (50),0.38808846,2,2.0
3043,3043,./test\03043.png,Doppelkurve (zunächst links),0.34069425,30,21.0
3044,3044,./test\03044.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96660453,10,10.0
3045,3045,./test\03045.png,Ausschließlich geradeaus,0.98161674,35,35.0
3046,3046,./test\03046.png,Kurve (links),0.07235292,28,19.0
3047,3047,./test\03047.png,Zulässige Höchstgeschwindigkeit (50),0.85444999,5,2.0
3048,3048,./test\03048.png,Einmalige Vorfahrt,0.99966908,11,11.0
3049,3049,./test\03049.png,Zulässige Höchstgeschwindigkeit (50),0.08671477,30,2.0
3050,3050,./test\03050.png,Einmalige Vorfahrt,0.99994516,11,11.0
3051,3051,./test\03051.png,Zulässige Höchstgeschwindigkeit (30),0.80878949,1,1.0
3052,3052,./test\03052.png,Baustelle,0.6683138000000001,25,25.0
3053,3053,./test\03053.png,Rechts vorbei,0.9922201,38,38.0
3054,3054,./test\03054.png,Rechts vorbei,0.99999774,38,38.0
3055,3055,./test\03055.png,Wildwechsel,0.88568121,31,31.0
3056,3056,./test\03056.png,Wildwechsel,0.12750369,19,31.0
3057,3057,./test\03057.png,Vorfahrt gewähren,0.27841532,13,13.0
3058,3058,./test\03058.png,Doppelkurve (zunächst links),0.58360577,21,21.0
3059,3059,./test\03059.png,Rechts vorbei,0.02805044,20,38.0
3060,3060,./test\03060.png,Zulässige Höchstgeschwindigkeit (120),0.75903308,8,8.0
3061,3061,./test\03061.png,Rechts vorbei,0.99991918,38,38.0
3062,3062,./test\03062.png,Unebene Fahrbahn,0.99952698,22,22.0
3063,3063,./test\03063.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
3064,3064,./test\03064.png,Vorfahrt,0.99899679,12,12.0
3065,3065,./test\03065.png,Verbot der Einfahrt,0.99998498,17,17.0
3066,3066,./test\03066.png,Vorfahrt,1.0,12,12.0
3067,3067,./test\03067.png,Ausschließlich geradeaus,0.24328867,35,35.0
3068,3068,./test\03068.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.90960515,10,10.0
3069,3069,./test\03069.png,Vorfahrt gewähren,0.99999368,13,13.0
3070,3070,./test\03070.png,Vorfahrt,1.0,12,12.0
3071,3071,./test\03071.png,Zulässige Höchstgeschwindigkeit (30),0.48001748,1,1.0
3072,3072,./test\03072.png,Zulässige Höchstgeschwindigkeit (50),0.87091267,2,2.0
3073,3073,./test\03073.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.55101222,10,10.0
3074,3074,./test\03074.png,Zulässige Höchstgeschwindigkeit (80),0.72132158,5,5.0
3075,3075,./test\03075.png,Vorfahrt gewähren,0.99999046,13,13.0
3076,3076,./test\03076.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
3077,3077,./test\03077.png,Zulässige Höchstgeschwindigkeit (50),0.49528259,2,2.0
3078,3078,./test\03078.png,Zulässige Höchstgeschwindigkeit (50),0.50526434,2,2.0
3079,3079,./test\03079.png,Verbot der Einfahrt,0.99999809,17,17.0
3080,3080,./test\03080.png,Überholverbot für Kraftfahrzeuge aller Art,0.9210605,9,9.0
3081,3081,./test\03081.png,Vorfahrt gewähren,0.99999762,13,13.0
3082,3082,./test\03082.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
3083,3083,./test\03083.png,Zulässige Höchstgeschwindigkeit (50),0.99888104,2,2.0
3084,3084,./test\03084.png,Vorfahrt gewähren,0.99919909,13,13.0
3085,3085,./test\03085.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.85340106,10,10.0
3086,3086,./test\03086.png,Zulässige Höchstgeschwindigkeit (60),0.12324021,8,3.0
3087,3087,./test\03087.png,Zulässige Höchstgeschwindigkeit (70),0.7770195,4,4.0
3088,3088,./test\03088.png,Rechts vorbei,0.99994218,38,38.0
3089,3089,./test\03089.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.51955044,10,10.0
3090,3090,./test\03090.png,Zulässige Höchstgeschwindigkeit (70),0.87300599,4,4.0
3091,3091,./test\03091.png,Zulässige Höchstgeschwindigkeit (50),0.59945488,1,2.0
