,name,class,confidence,target_id,actual_id
3185,./test\03185.png,Vorfahrt,0.99365014,12,
3186,./test\03186.png,Vorfahrt gewähren,0.99921107,13,
3187,./test\03187.png,Wildwechsel,0.8918125,31,
3188,./test\03188.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,
3189,./test\03189.png,Zulässige Höchstgeschwindigkeit (100),0.30410999,7,
3190,./test\03190.png,Zulässige Höchstgeschwindigkeit (120),0.58517945,8,
3191,./test\03191.png,Vorfahrt,1.0,12,
3192,./test\03192.png,Zulässige Höchstgeschwindigkeit (60),0.43021387,3,
3193,./test\03193.png,Zulässige Höchstgeschwindigkeit (80),0.94173765,5,
3194,./test\03194.png,Schleudergefahr bei Nässe oder Schmutz,0.05857077,24,
3195,./test\03195.png,Einmalige Vorfahrt,0.99983239,11,
3196,./test\03196.png,Doppelkurve (zunächst links),0.07381433,28,
3197,./test\03197.png,Zulässige Höchstgeschwindigkeit (50),0.99580353,2,
3198,./test\03198.png,Zulässige Höchstgeschwindigkeit (80),0.21110325,1,
3199,./test\03199.png,Zulässige Höchstgeschwindigkeit (80),0.60127831,5,
3200,./test\03200.png,Zulässige Höchstgeschwindigkeit (80),0.60887671,5,
3201,./test\03201.png,Überholverbot für Kraftfahrzeuge aller Art,0.8479653,9,
3202,./test\03202.png,Zulässige Höchstgeschwindigkeit (30),0.99823368,1,
3203,./test\03203.png,Vorfahrt gewähren,0.9997589,13,
3204,./test\03204.png,Vorfahrt gewähren,0.99427044,13,
3205,./test\03205.png,Vorfahrt gewähren,0.9998485999999999,13,
3206,./test\03206.png,Zulässige Höchstgeschwindigkeit (100),0.91905153,7,
3207,./test\03207.png,Wildwechsel,0.11811752,31,
3208,./test\03208.png,Zulässige Höchstgeschwindigkeit (30),0.82365304,1,
3209,./test\03209.png,Zulässige Höchstgeschwindigkeit (50),0.99914551,2,
3210,./test\03210.png,Zulässige Höchstgeschwindigkeit (120),0.2584171,7,
3211,./test\03211.png,Zulässige Höchstgeschwindigkeit (30),0.42771429,1,
3212,./test\03212.png,Zulässige Höchstgeschwindigkeit (50),0.3326557,2,
3213,./test\03213.png,Vorfahrt,0.91967815,12,
3214,./test\03214.png,Zulässige Höchstgeschwindigkeit (50),0.9999963,2,
3215,./test\03215.png,Zulässige Höchstgeschwindigkeit (70),0.68703091,4,
3216,./test\03216.png,Einmalige Vorfahrt,0.99981898,11,
3217,./test\03217.png,Zulässige Höchstgeschwindigkeit (70),0.12650865,24,
3218,./test\03218.png,Rechts vorbei,0.99999905,38,
3219,./test\03219.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.59161639,10,
3220,./test\03220.png,Zulässige Höchstgeschwindigkeit (50),0.31648517,24,
3221,./test\03221.png,Gefahrenstelle,0.67081434,26,
3222,./test\03222.png,Zulässige Höchstgeschwindigkeit (80),0.46223411,6,
3223,./test\03223.png,Zulässige Höchstgeschwindigkeit (70),0.9960224,4,
3224,./test\03224.png,Einmalige Vorfahrt,0.84403419,11,
3225,./test\03225.png,Schleudergefahr bei Nässe oder Schmutz,0.75915951,23,
3226,./test\03226.png,Zulässige Höchstgeschwindigkeit (70),0.70148236,4,
3227,./test\03227.png,Ausschließlich geradeaus,0.9971450000000001,35,
3228,./test\03228.png,Zulässige Höchstgeschwindigkeit (100),0.9506526,7,
3229,./test\03229.png,Verbot für Fahrzeuge aller Art,0.99922836,15,
3230,./test\03230.png,Wildwechsel,0.17878973,31,
3231,./test\03231.png,Wildwechsel,0.20060469,23,
3232,./test\03232.png,Einmalige Vorfahrt,0.8770534999999999,11,
3233,./test\03233.png,Baustelle,0.94807827,25,
3234,./test\03234.png,Gefahrenstelle,0.17644101,18,
3235,./test\03235.png,Fußgänger,0.88852125,27,
3236,./test\03236.png,Ende aller Streckenverbote,0.09874973,41,
3237,./test\03237.png,Zulässige Höchstgeschwindigkeit (30),0.99950099,1,
3238,./test\03238.png,Schleudergefahr bei Nässe oder Schmutz,0.32362112,23,
3239,./test\03239.png,Zulässige Höchstgeschwindigkeit (120),0.73789114,8,
3240,./test\03240.png,Zulässige Höchstgeschwindigkeit (70),0.66537654,4,
3241,./test\03241.png,Verbot für Fahrzeuge aller Art,0.99557769,15,
3242,./test\03242.png,Zulässige Höchstgeschwindigkeit (80),0.21220051,7,
3243,./test\03243.png,Baustelle,0.99845183,25,
3244,./test\03244.png,Vorfahrt,0.99998808,12,
3245,./test\03245.png,Zulässige Höchstgeschwindigkeit (50),0.21862391,9,
3246,./test\03246.png,Wildwechsel,0.16900015,20,
3247,./test\03247.png,Zulässige Höchstgeschwindigkeit (30),0.90172392,1,
3248,./test\03248.png,Zulässige Höchstgeschwindigkeit (30),0.84371859,1,
3249,./test\03249.png,Einmalige Vorfahrt,0.92105979,11,
3250,./test\03250.png,Doppelkurve (zunächst links),0.11191165,27,
3251,./test\03251.png,Vorfahrt gewähren,0.97341996,13,
3252,./test\03252.png,Vorfahrt gewähren,0.99781466,13,
3253,./test\03253.png,Verbot für Fahrzeuge aller Art,0.99970633,15,
3254,./test\03254.png,Ausschließlich geradeaus,0.86407274,35,
3255,./test\03255.png,Baustelle,0.96384943,25,
3256,./test\03256.png,Schleudergefahr bei Nässe oder Schmutz,0.91513193,11,
3257,./test\03257.png,Zulässige Höchstgeschwindigkeit (120),0.87453282,8,
3258,./test\03258.png,Rechts vorbei,0.09822414,36,
3259,./test\03259.png,Zulässige Höchstgeschwindigkeit (70),0.32980698,2,
3260,./test\03260.png,Baustelle,0.12219129,10,
3261,./test\03261.png,Vorfahrt,0.9940870999999999,12,
3262,./test\03262.png,Zulässige Höchstgeschwindigkeit (50),0.30861875,2,
3263,./test\03263.png,Zulässige Höchstgeschwindigkeit (60),0.79876792,3,
3264,./test\03264.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
3265,./test\03265.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.62571365,16,
3266,./test\03266.png,Zulässige Höchstgeschwindigkeit (120),0.44981626,8,
3267,./test\03267.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.37473172,10,
3268,./test\03268.png,Vorfahrt,0.84332001,12,
3269,./test\03269.png,Überholverbot für Kraftfahrzeuge aller Art,0.99636036,9,
3270,./test\03270.png,Einmalige Vorfahrt,0.99992049,11,
3271,./test\03271.png,Einmalige Vorfahrt,0.96174419,11,
3272,./test\03272.png,Ausschließlich geradeaus,0.21991533,35,
3273,./test\03273.png,Schleudergefahr bei Nässe oder Schmutz,0.07855033,30,
3274,./test\03274.png,Kreisverkehr,0.99881327,40,
3275,./test\03275.png,Zulässige Höchstgeschwindigkeit (70),0.45398566,4,
3276,./test\03276.png,Zulässige Höchstgeschwindigkeit (50),0.69883871,2,
3277,./test\03277.png,Zulässige Höchstgeschwindigkeit (30),0.90159059,1,
3278,./test\03278.png,Gefahrenstelle,0.90780044,18,
3279,./test\03279.png,Verbot der Einfahrt,1.0,17,
3280,./test\03280.png,Ausschließlich geradeaus,0.99992824,35,
3281,./test\03281.png,Zulässige Höchstgeschwindigkeit (20),0.91862249,0,
3282,./test\03282.png,Zulässige Höchstgeschwindigkeit (50),0.95620722,2,
3283,./test\03283.png,Vorfahrt,0.99985111,12,
3284,./test\03284.png,Vorfahrt,0.99083143,12,
3285,./test\03285.png,Vorfahrt,0.99982411,12,
3286,./test\03286.png,Stoppschild,0.98566252,14,
3287,./test\03287.png,Zulässige Höchstgeschwindigkeit (70),0.41945669,8,
3288,./test\03288.png,Wildwechsel,0.18037517,31,
3289,./test\03289.png,Zulässige Höchstgeschwindigkeit (30),0.89091915,1,
3290,./test\03290.png,Verbot für Fahrzeuge aller Art,0.12583043,26,
3291,./test\03291.png,Zulässige Höchstgeschwindigkeit (100),0.18382108,7,
3292,./test\03292.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.8249559999999999,10,
3293,./test\03293.png,Zulässige Höchstgeschwindigkeit (80),0.60251462,5,
3294,./test\03294.png,Wildwechsel,0.33689284,21,
3295,./test\03295.png,Vorfahrt gewähren,0.9878726000000001,13,
3296,./test\03296.png,Zulässige Höchstgeschwindigkeit (60),0.52407676,3,
3297,./test\03297.png,Vorfahrt gewähren,0.98979551,13,
3298,./test\03298.png,Baustelle,0.82012838,18,
3299,./test\03299.png,Zulässige Höchstgeschwindigkeit (50),0.99785066,2,
3300,./test\03300.png,Baustelle,0.84632301,25,
3301,./test\03301.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9999696,10,
3302,./test\03302.png,Zulässige Höchstgeschwindigkeit (30),0.29900047,1,
3303,./test\03303.png,Zulässige Höchstgeschwindigkeit (80),0.25733551,6,
3304,./test\03304.png,Zulässige Höchstgeschwindigkeit (30),0.98692733,1,
3305,./test\03305.png,Zulässige Höchstgeschwindigkeit (100),0.98510504,7,
3306,./test\03306.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
3307,./test\03307.png,Stoppschild,0.90712357,14,
3308,./test\03308.png,Zulässige Höchstgeschwindigkeit (100),0.91656888,7,
3309,./test\03309.png,Zulässige Höchstgeschwindigkeit (50),0.70342946,2,
3310,./test\03310.png,Baustelle,0.86875761,25,
3311,./test\03311.png,Verbot für Fahrzeuge aller Art,0.99510539,15,
3312,./test\03312.png,Zulässige Höchstgeschwindigkeit (120),0.42256886,8,
3313,./test\03313.png,Ausschließlich rechts,1.0,33,
3314,./test\03314.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99701524,10,
3315,./test\03315.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.98417997,10,
3316,./test\03316.png,Zulässige Höchstgeschwindigkeit (60),0.69993091,3,
3317,./test\03317.png,Verbot der Einfahrt,0.99998081,17,
3318,./test\03318.png,Vorfahrt gewähren,0.99982005,13,
3319,./test\03319.png,Baustelle,0.77981508,11,
3320,./test\03320.png,Baustelle,0.89903289,25,
3321,./test\03321.png,Zulässige Höchstgeschwindigkeit (30),0.81253004,1,
3322,./test\03322.png,Verbot für Fahrzeuge aller Art,0.99986851,15,
3323,./test\03323.png,Zulässige Höchstgeschwindigkeit (30),0.6868211,1,
3324,./test\03324.png,Ausschließlich geradeaus,0.1459471,35,
3325,./test\03325.png,Stoppschild,0.97749418,14,
3326,./test\03326.png,Überholverbot für Kraftfahrzeuge aller Art,0.99670368,9,
3327,./test\03327.png,Vorfahrt gewähren,0.99989653,13,
3328,./test\03328.png,Überholverbot für Kraftfahrzeuge aller Art,0.98456144,9,
3329,./test\03329.png,Zulässige Höchstgeschwindigkeit (50),0.7622059,25,
3330,./test\03330.png,Zulässige Höchstgeschwindigkeit (70),0.97198313,4,
3331,./test\03331.png,Zulässige Höchstgeschwindigkeit (30),0.89001703,1,
3332,./test\03332.png,Zulässige Höchstgeschwindigkeit (100),0.99722654,7,
3333,./test\03333.png,Wildwechsel,0.91412324,31,
3334,./test\03334.png,Zulässige Höchstgeschwindigkeit (60),0.77160871,3,
3335,./test\03335.png,Zulässige Höchstgeschwindigkeit (30),0.99725717,1,
3336,./test\03336.png,Zulässige Höchstgeschwindigkeit (50),0.99990976,2,
3337,./test\03337.png,Schleudergefahr bei Nässe oder Schmutz,0.85079914,20,
3338,./test\03338.png,Gefahrenstelle,0.85177714,18,
3339,./test\03339.png,Rechts vorbei,0.68122876,38,
3340,./test\03340.png,Zulässige Höchstgeschwindigkeit (20),0.82659632,0,
3341,./test\03341.png,Rechts vorbei,0.11614491,39,
3342,./test\03342.png,Zulässige Höchstgeschwindigkeit (60),0.95085949,3,
3343,./test\03343.png,Verbot für Fahrzeuge aller Art,0.99947256,15,
3344,./test\03344.png,Vorfahrt,0.99998605,12,
3345,./test\03345.png,Zulässige Höchstgeschwindigkeit (50),0.71112448,2,
3346,./test\03346.png,Zulässige Höchstgeschwindigkeit (60),0.92670351,3,
3347,./test\03347.png,Ausschließlich geradeaus,0.99421519,35,
3348,./test\03348.png,Zulässige Höchstgeschwindigkeit (80),0.52076769,5,
3349,./test\03349.png,Einmalige Vorfahrt,0.99300706,11,
3350,./test\03350.png,Zulässige Höchstgeschwindigkeit (120),0.12986059,3,
3351,./test\03351.png,Zulässige Höchstgeschwindigkeit (30),0.52569515,1,
3352,./test\03352.png,Überholverbot für Kraftfahrzeuge aller Art,0.99954516,9,
3353,./test\03353.png,Ausschließlich geradeaus,0.11681780000000001,37,
3354,./test\03354.png,Vorfahrt,0.99999988,12,
3355,./test\03355.png,Zulässige Höchstgeschwindigkeit (100),0.63409328,7,
3356,./test\03356.png,Zulässige Höchstgeschwindigkeit (50),0.78912711,2,
3357,./test\03357.png,Rechts vorbei,0.9984681000000001,38,
3358,./test\03358.png,Unebene Fahrbahn,0.99896848,22,
3359,./test\03359.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99998844,16,
3360,./test\03360.png,Ende der Geschwindigkeitsbegrenzung (80),0.11280204,41,
3361,./test\03361.png,Wildwechsel,0.48216292,31,
3362,./test\03362.png,Baustelle,0.99999499,25,
3363,./test\03363.png,Fahrradfahrer,0.71968877,29,
3364,./test\03364.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.62494314,10,
3365,./test\03365.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.68465793,16,
3366,./test\03366.png,Zulässige Höchstgeschwindigkeit (50),0.94093716,2,
3367,./test\03367.png,Fahrradfahrer,0.58331484,29,
3368,./test\03368.png,Vorfahrt gewähren,0.99647719,13,
3369,./test\03369.png,Unebene Fahrbahn,0.99989641,22,
3370,./test\03370.png,Vorfahrt,0.07619196,12,
3371,./test\03371.png,Vorfahrt,0.99891186,12,
3372,./test\03372.png,Überholverbot für Kraftfahrzeuge aller Art,0.99425185,9,
3373,./test\03373.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.13349043,23,
3374,./test\03374.png,Verbot für Fahrzeuge aller Art,0.9998908000000001,15,
3375,./test\03375.png,Vorfahrt gewähren,0.96427542,13,
3376,./test\03376.png,Zulässige Höchstgeschwindigkeit (60),0.87274712,3,
3377,./test\03377.png,Vorfahrt,0.99999988,12,
3378,./test\03378.png,Kreisverkehr,0.5660553,40,
3379,./test\03379.png,Baustelle,0.99999952,25,
3380,./test\03380.png,Ende aller Streckenverbote,0.65049767,38,
3381,./test\03381.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.97800386,10,
3382,./test\03382.png,Zulässige Höchstgeschwindigkeit (30),0.97686827,1,
3383,./test\03383.png,Einmalige Vorfahrt,0.99348676,11,
3384,./test\03384.png,Zulässige Höchstgeschwindigkeit (70),0.35576379,4,
3385,./test\03385.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,
3386,./test\03386.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.739568,42,
3387,./test\03387.png,Zulässige Höchstgeschwindigkeit (50),0.1011632,30,
3388,./test\03388.png,Unebene Fahrbahn,0.83044195,22,
3389,./test\03389.png,Zulässige Höchstgeschwindigkeit (70),0.42154038,5,
3390,./test\03390.png,Zulässige Höchstgeschwindigkeit (70),0.34239629,4,
3391,./test\03391.png,Wildwechsel,0.81440985,31,
3392,./test\03392.png,Zulässige Höchstgeschwindigkeit (70),0.91477627,4,
3393,./test\03393.png,Zulässige Höchstgeschwindigkeit (60),0.47373626,9,
3394,./test\03394.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,
3395,./test\03395.png,Vorfahrt gewähren,0.97590303,13,
3396,./test\03396.png,Vorfahrt gewähren,0.99998236,13,
3397,./test\03397.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.9999963,16,
3398,./test\03398.png,Zulässige Höchstgeschwindigkeit (100),0.48076451,7,
3399,./test\03399.png,Zulässige Höchstgeschwindigkeit (80),0.5418246999999999,5,
3400,./test\03400.png,Zulässige Höchstgeschwindigkeit (60),0.26530656,3,
3401,./test\03401.png,Überholverbot für Kraftfahrzeuge aller Art,0.90152907,9,
3402,./test\03402.png,Verbot für Fahrzeuge aller Art,0.99420363,15,
3403,./test\03403.png,Stoppschild,0.99938154,14,
3404,./test\03404.png,Überholverbot für Kraftfahrzeuge aller Art,0.98779082,9,
3405,./test\03405.png,Kurve (links),0.78308195,19,
3406,./test\03406.png,Zulässige Höchstgeschwindigkeit (80),0.91383296,5,
3407,./test\03407.png,Zulässige Höchstgeschwindigkeit (80),0.29084003,5,
3408,./test\03408.png,Zulässige Höchstgeschwindigkeit (30),0.97645992,1,
3409,./test\03409.png,Vorfahrt gewähren,0.9916898000000001,13,
3410,./test\03410.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,
3411,./test\03411.png,Zulässige Höchstgeschwindigkeit (120),0.99042648,8,
3412,./test\03412.png,Stoppschild,0.99076289,14,
3413,./test\03413.png,Ende der Geschwindigkeitsbegrenzung (80),0.40964994,6,
3414,./test\03414.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.76705593,10,
3415,./test\03415.png,Zulässige Höchstgeschwindigkeit (30),0.92398411,1,
3416,./test\03416.png,Schleudergefahr bei Nässe oder Schmutz,0.99040961,23,
3417,./test\03417.png,Vorfahrt gewähren,0.99528027,13,
3418,./test\03418.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,
3419,./test\03419.png,Zulässige Höchstgeschwindigkeit (50),0.75000191,2,
3420,./test\03420.png,Zulässige Höchstgeschwindigkeit (30),0.99338293,0,
3421,./test\03421.png,Zulässige Höchstgeschwindigkeit (60),0.03291253,28,
3422,./test\03422.png,Kreisverkehr,0.9998253,40,
3423,./test\03423.png,Zulässige Höchstgeschwindigkeit (50),0.24826743,2,
3424,./test\03424.png,Vorfahrt,0.99998379,12,
3425,./test\03425.png,Verbot für Fahrzeuge aller Art,0.88203007,15,
3426,./test\03426.png,Zulässige Höchstgeschwindigkeit (80),0.90685505,5,
3427,./test\03427.png,Zulässige Höchstgeschwindigkeit (70),0.46206638,4,
3428,./test\03428.png,Vorfahrt gewähren,0.99259984,13,
3429,./test\03429.png,Ausschließlich geradeaus,0.99998903,35,
3430,./test\03430.png,Vorfahrt,0.99999845,12,
3431,./test\03431.png,Zulässige Höchstgeschwindigkeit (70),0.55512357,4,
3432,./test\03432.png,Zulässige Höchstgeschwindigkeit (80),0.92921937,5,
3433,./test\03433.png,Einmalige Vorfahrt,0.99788326,11,
3434,./test\03434.png,Zulässige Höchstgeschwindigkeit (80),0.2111263,5,
3435,./test\03435.png,Zulässige Höchstgeschwindigkeit (50),0.88594037,2,
3436,./test\03436.png,Überholverbot für Kraftfahrzeuge aller Art,0.99545276,9,
3437,./test\03437.png,Gefahrenstelle,0.86985195,18,
3438,./test\03438.png,Zulässige Höchstgeschwindigkeit (100),0.67197633,7,
3439,./test\03439.png,Zulässige Höchstgeschwindigkeit (30),0.78254735,1,
3440,./test\03440.png,Gefahrenstelle,0.50346839,18,
3441,./test\03441.png,Zulässige Höchstgeschwindigkeit (50),0.99921691,2,
3442,./test\03442.png,Zulässige Höchstgeschwindigkeit (60),0.55540812,3,
3443,./test\03443.png,Vorfahrt,0.99999964,12,
3444,./test\03444.png,Zulässige Höchstgeschwindigkeit (120),0.29503784,8,
3445,./test\03445.png,Zulässige Höchstgeschwindigkeit (30),0.45781043,1,
3446,./test\03446.png,Zulässige Höchstgeschwindigkeit (70),0.88324195,4,
3447,./test\03447.png,Zulässige Höchstgeschwindigkeit (70),0.99282986,4,
3448,./test\03448.png,Verbot für Fahrzeuge aller Art,0.99470913,15,
3449,./test\03449.png,Stoppschild,0.99880183,14,
3450,./test\03450.png,Zulässige Höchstgeschwindigkeit (120),0.66242987,8,
3451,./test\03451.png,Zulässige Höchstgeschwindigkeit (50),0.99800593,2,
3452,./test\03452.png,Zulässige Höchstgeschwindigkeit (30),0.99982566,1,
3453,./test\03453.png,Zulässige Höchstgeschwindigkeit (120),0.35545582,8,
3454,./test\03454.png,Kreisverkehr,0.99601161,40,
3455,./test\03455.png,Zulässige Höchstgeschwindigkeit (80),0.91497254,5,
3456,./test\03456.png,Ausschließlich geradeaus,0.3298462,35,
3457,./test\03457.png,Unebene Fahrbahn,0.09498198,22,
3458,./test\03458.png,Zulässige Höchstgeschwindigkeit (80),0.75881177,5,
3459,./test\03459.png,Ausschließlich geradeaus,0.77536839,35,
3460,./test\03460.png,Vorfahrt,0.99999976,12,
3461,./test\03461.png,Zulässige Höchstgeschwindigkeit (50),0.9863348,1,
3462,./test\03462.png,Ausschließlich geradeaus,0.99790514,35,
3463,./test\03463.png,Vorfahrt,0.99766076,12,
3464,./test\03464.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96205026,10,
